,WMR_ID,ID,patchID,type,rds_x,rds_y,area,musselcover,station.id,repl,longitude,latitude,Cockle_1j_FW,Cockle_1j_WW,Cockle_1j_dens,Cockle_2j_FW,Cockle_2j_WW,Cockle_2j_dens,Cockle_mj_FW,Cockle_mj_WW,Cockle_mj_dens,Macoma_WW,Macoma_dens,Beds,Area,heightm,Year
21,0,589,34,Bed,122858.1752,573399.1971,54800,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
22,0,429,13,Bed,134078.9655,587099.8851,34800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
23,0,442,25,Bed,131577.4074,579527.1605,64800,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
24,0,430,14,Bed,134159.703,586806.4356,40400,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
25,0,431,15,Bed,133927.5,586646.5,16000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
26,0,432,16,Bed,133997.7586,586884.2241,92800,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
27,0,433,17,Bed,129843.0769,584322.3077,10400,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
28,0,434,18,Bed,130069.5556,584089,72000,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
29,0,443,26,Bed,138553.5556,573553.9259,108000,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
30,0,436,20,Bed,130352.6667,583418,12000,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
31,0,437,21,Bed,132541.4286,583225,11200,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
32,0,590,35,Bed,122692.2222,573416.2963,43200,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
33,0,618,38,Bed,132639.05,587020.925,320000,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
34,0,444,27,Bed,133685.0998,574364.2287,220400,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
35,0,440,24,Bed,133115.1852,579480,43200,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
36,0,446,29,Bed,129027.4074,586403.3333,21600,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
37,0,617,37,Bed,132681.2821,588631.0256,15600,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
38,0,445,28,Bed,134223.641,576025.6923,78000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
39,2,2,136,Mudflat,123974.6813,567113.2118,11432800,0,17022,1,4.91667,53.10417,NA,NA,0,NA,NA,0,21.59822333,4.034068158,10.7,NA,0,No,Vlieland,-124,2017
40,3,3,153,Mudflat,123920.6108,569112.663,582800,0,17023,1,4.91667,53.10833,2.170502633,0.47509891,160.5,NA,NA,0,9.312881993,1.739439403,53.5,0.034167887,10.7,No,Vlieland,-107,2017
41,4,4,164,Mudflat,123487.1212,569627.9545,211200,0,17024,1,4.91667,53.1125,NA,NA,0,4.577754796,0.865195656,21.4,NA,NA,0,0.011389296,32.1,No,Vlieland,-94,2017
42,5,5,175,Mudflat,123225.7915,570462.9487,1435200,0,17025,1,4.91667,53.11667,3.097927625,0.678101936,192.6,6.786113259,1.282575406,53.5,11.75439789,2.195460317,42.8,NA,0,No,Vlieland,-61,2017
43,6,6,186,Mudflat,123514.7047,571620.3903,1158000,0,17027,1,4.91667,53.13333,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,9,2017
44,7,7,196,Mudflat,123631.1304,572417.0062,644000,0,17028,1,4.91667,53.1375,NA,NA,0,NA,NA,0,NA,NA,0,0.034167887,10.7,No,Vlieland,-22,2017
45,8,8,207,Mudflat,123560.8871,572881.6325,762000,0,17029,1,4.91667,53.14167,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,8,2017
46,9,9,218,Mudflat,123551.7086,573310.1992,763200,0,17030,1,4.91667,53.14583,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,33,2017
47,10,10,39,Mudflat,123519.7326,573733.6007,224400,0,17031,1,4.91667,53.15,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,25,2017
48,11,11,49,Mudflat,123433.1496,575442.5568,1531600,0,17032,1,4.91667,53.16667,NA,NA,0,NA,NA,0,28.75006673,5.369873575,10.7,NA,0,No,Vlieland,-61,2017
49,12,12,60,Mudflat,123163.0797,576124.5188,872800,0,17033,1,4.91667,53.17083,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,70,2017
50,13,13,71,Mudflat,123097.9219,576594.7578,1024000,0,17034,1,4.91667,53.175,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,70,2017
51,14,14,82,Mudflat,123223.2753,577033.2224,1057600,0,17035,1,4.91667,53.17917,3.685233485,0.806656663,10.7,NA,NA,0,NA,NA,0,0.034167887,10.7,No,Vlieland,46,2017
52,15,15,93,Mudflat,123300.5831,577508.1244,823200,0,17036,1,4.91667,53.18333,6.796889774,1.487763651,10.7,NA,NA,0,16.46773233,3.075806449,64.2,0.100052709,64.2,No,Vlieland,14,2017
53,16,16,100,Mudflat,123214.1508,577973.0935,817200,0,17037,1,4.91667,53.1875,12.72624404,2.785633418,21.4,NA,NA,0,18.81448322,3.514127366,128.4,0.102110174,74.9,No,Vlieland,-2,2017
54,17,17,109,Mudflat,123228.4205,578437.9467,810400,0,17038,1,4.91667,53.19167,6.696513765,1.465792457,10.7,NA,NA,0,19.10224471,3.567874817,74.9,0.183118218,74.9,No,Vlieland,-8,2017
55,18,18,117,Mudflat,122899.0592,579950.5451,8248000,0,17039,1,4.91667,53.19583,NA,NA,0,NA,NA,0,36.26311436,6.773143916,21.4,NA,0,No,Vlieland,-12,2017
56,19,19,126,Mudflat,124661.3262,569571.5889,1842800,0,17040,1,4.92083,53.11458,5.252803889,1.149780407,21.4,NA,NA,0,10.76649632,2.010942258,32.1,0.034352477,53.5,No,Vlieland,-86,2017
57,20,20,137,Mudflat,124701.3416,575914.5502,2009600,0,17056,1,4.93333,53.17083,NA,NA,0,NA,NA,0,15.03642958,2.808470903,21.4,NA,0,No,Vlieland,33,2017
58,21,21,144,Mudflat,125967.824,575409.9624,2981600,0,17069,1,4.95,53.17083,NA,NA,0,NA,NA,0,12.93856346,2.416636131,10.7,NA,0,No,Vlieland,22,2017
59,22,22,145,Mudflat,125937.5345,576561.8916,752800,0,17070,1,4.95,53.175,4.559938709,0.998119918,21.4,NA,NA,0,10.22890584,1.910532302,53.5,NA,0,No,Vlieland,47,2017
60,23,23,146,Mudflat,127772.9248,566858.6681,13758000,0,17092,1,4.98333,53.1,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-265,2017
61,24,24,147,Mudflat,127683.5502,568673.3194,1819600,0,17093,1,4.98333,53.10417,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-211,2017
62,25,25,148,Mudflat,127711.5911,569135.9973,1764800,0,17094,1,4.98333,53.10833,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-188,2017
63,26,26,149,Mudflat,127810.877,569598.5708,1687600,0,17095,1,4.98333,53.1125,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-148,2017
64,27,27,150,Mudflat,127914.1525,570062.8167,1626000,0,17096,1,4.98333,53.11667,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-143,2017
65,28,28,151,Mudflat,128017.0339,570527.1815,1626400,0,17097,1,4.98333,53.12083,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-119,2017
66,29,29,152,Mudflat,128112.5718,570991.4804,1686000,0,17098,1,4.98333,53.125,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-76,2017
67,30,30,154,Mudflat,128272.3325,571453.2553,1725200,0,17099,1,4.98333,53.12917,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-52,2017
68,31,31,155,Mudflat,128350.9063,571913.6489,1686000,0,17100,1,4.98333,53.13333,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-41,2017
69,32,32,156,Mudflat,128222.0662,572375.8441,1523600,0,17101,1,4.98333,53.1375,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-20,2017
70,33,33,157,Mudflat,128044.2552,572843.291,1385600,0,17102,1,4.98333,53.14167,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-43,2017
71,34,34,158,Mudflat,127860.2558,573308.9403,1313600,0,17103,1,4.98333,53.14583,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-33,2017
72,35,35,159,Mudflat,127677.6932,573775.0163,1350800,0,17104,1,4.98333,53.15,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-63,2017
73,36,36,160,Mudflat,127612.3048,574235.3701,1378000,0,17105,1,4.98333,53.15417,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-76,2017
74,37,37,161,Mudflat,127621.947,574765.5922,1479200,0,17106,1,4.98333,53.15833,NA,NA,0,NA,NA,0,29.14070788,5.44283666,20,NA,0,No,Vlieland,-91,2017
75,38,38,162,Mudflat,127541.349,575661.4041,1307600,0,17108,1,4.98333,53.16667,NA,NA,0,NA,NA,0,NA,NA,0,0.327080016,10,No,Vlieland,-129,2017
76,39,39,163,Mudflat,127607.1535,576557.6485,1292800,0,17109,1,4.98333,53.175,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-66,2017
77,40,40,165,Mudflat,128560.0169,578174.8871,2604400,0,17110,1,4.98333,53.19167,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-1,2017
78,41,41,166,Mudflat,128348.0998,578875.2467,1410400,0,17111,1,4.98333,53.19583,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,18,2017
79,42,42,167,Mudflat,128138.0246,579339.0839,1563200,0,17112,1,4.98333,53.2,NA,NA,0,NA,NA,0,NA,NA,0,0.459862999,10,No,Vlieland,-7,2017
80,43,43,168,Mudflat,127979.8088,579805.0886,1715200,0,17113,1,4.98333,53.20417,7.743269787,1.69491572,10,NA,NA,0,18.95770959,3.540878868,10,NA,0,No,Vlieland,-24,2017
81,44,44,169,Mudflat,127830.4776,580265.1498,1842400,0,17114,1,4.98333,53.20833,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-36,2017
82,45,45,170,Mudflat,127483.2788,580730.3051,1809200,0,17115,1,4.98333,53.2125,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-100,2017
83,46,46,171,Mudflat,127098.9994,581314.1848,2718400,0,17116,1,4.98333,53.21667,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-125,2017
84,47,47,172,Mudflat,126963.7483,582002.6769,2628400,0,17118,1,4.98333,53.225,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-238,2017
85,48,48,173,Mudflat,127295.1965,582581.3374,1516400,0,17119,1,4.98333,53.22917,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-124,2017
86,49,49,174,Mudflat,127731.8363,583043.9869,1285200,0,17120,1,4.98333,53.23333,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-108,2017
87,50,50,176,Mudflat,128111.0036,583500.4218,1100000,0,17121,1,4.98333,53.2375,NA,NA,0,NA,NA,0,NA,NA,0,0.163023677,30,No,Vlieland,-89,2017
88,51,51,177,Mudflat,128317.8365,583956.3709,802400,0,17122,1,4.98333,53.24167,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-31,2017
89,52,52,178,Mudflat,128592.0156,584533.387,770000,0,17123,1,4.98333,53.24583,0.728921271,0.159552767,10,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-13,2017
90,53,53,179,Mudflat,128326.5904,585769.7254,349600,0,17125,1,4.98333,53.25833,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,42,2017
91,54,54,180,Mudflat,128195.5484,586291.0968,372000,0,17126,1,4.98333,53.2625,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,42,2017
92,55,55,181,Mudflat,128284.4444,586740.4134,309600,0,17127,1,4.98333,53.26667,1.895195305,0.414837195,10,NA,NA,0,NA,NA,0,0.075172167,30,No,Vlieland,NA,2017
93,56,56,182,Mudflat,129253.3092,586273.0202,553600,0,17132,1,5,53.2625,NA,NA,0,NA,NA,0,8.444827034,1.577306027,230,NA,0,No,Vlieland,-28,2017
94,57,57,183,Mudflat,129106.3167,586745.0086,464800,0,17133,1,5,53.26667,NA,NA,0,2.928429069,0.553473094,10,7.660671686,1.430843234,380,0.049492927,60,No,Vlieland,-54,2017
95,58,58,184,Mudflat,129203.6189,587229.7552,457600,0,17134,1,5,53.27083,NA,NA,0,NA,NA,0,NA,NA,0,0.043306144,40,No,Vlieland,-12,2017
96,59,59,185,Mudflat,130136.2867,586617.231,1186000,0,17137,1,5.0125,53.26875,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-54,2017
97,61,61,187,Mudflat,130311.8901,587630.7431,495200,0,17141,1,5.01667,53.275,NA,NA,0,4.285505954,0.809960625,10,NA,NA,0,0.0335,10,No,Vlieland,-13,2017
98,62,62,188,Mudflat,130622.8253,568401.2123,3784400,0,17144,1,5.03333,53.10833,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-165,2017
99,63,63,189,Mudflat,131490.7411,587938.0821,798800,0,17146,1,5.03333,53.27917,NA,NA,0,NA,NA,0,19.93798419,3.72397238,20,NA,0,No,Vlieland,-13,2017
100,64,64,190,Mudflat,132524.8076,567233.502,9114800,0,17162,1,5.05,53.1,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-195,2017
101,65,65,191,Mudflat,133516.0518,568640.397,1622000,0,17163,1,5.05,53.10417,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-182,2017
102,66,66,192,Mudflat,133453.9225,569106.4812,1466400,0,17164,1,5.05,53.10833,10.68732549,2.339336801,4.8,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-180,2017
103,67,67,193,Mudflat,133359.4094,569569.0377,1388400,0,17165,1,5.05,53.1125,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-163,2017
104,68,68,194,Mudflat,133249.3894,570035.985,1388800,0,17166,1,5.05,53.11667,NA,NA,0,NA,NA,0,NA,NA,0,0.950417288,2.4,No,Vlieland,-155,2017
105,69,69,195,Mudflat,133080.2823,570504.8535,1487600,0,17167,1,5.05,53.12083,NA,NA,0,NA,NA,0,23.51658737,4.392375929,2.4,0.509045218,2.4,No,Vlieland,-117,2017
106,70,70,197,Mudflat,132842.1442,570972.4976,1697600,0,17168,1,5.05,53.125,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-95,2017
107,71,71,198,Mudflat,132506.9748,571436.6626,1986000,0,17169,1,5.05,53.12917,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-82,2017
108,72,72,199,Mudflat,132433.9587,571894.0405,2055200,0,17170,1,5.05,53.13333,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-46,2017
109,73,73,200,Mudflat,132518.3661,572348.9646,1831200,0,17171,1,5.05,53.1375,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-29,2017
110,74,74,201,Mudflat,132387.0992,572812.9585,1387200,0,17172,1,5.05,53.14167,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-34,2017
111,75,75,202,Mudflat,132258.8512,573279.1442,1037600,0,17173,1,5.05,53.14583,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-48,2017
112,76,76,203,Mudflat,132184.5002,573743.9646,836400,0,17174,1,5.05,53.15,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-52,2017
113,77,77,204,Mudflat,132157.5851,574210.743,775200,0,17175,1,5.05,53.15417,NA,NA,0,NA,NA,0,17.942118,3.351188929,4.8,NA,0,No,Vlieland,-82,2017
114,78,78,205,Mudflat,132181.8871,574681.7835,850000,0,17176,1,5.05,53.15833,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-87,2017
115,79,79,206,Mudflat,132268.9422,575152.793,1051200,0,17177,1,5.05,53.1625,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-91,2017
116,80,80,208,Mudflat,132393.9359,575617.5569,1372000,0,17178,1,5.05,53.16667,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-67,2017
117,81,81,209,Mudflat,132348.0592,576073.6666,1636400,0,17179,1,5.05,53.17083,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-115,2017
118,82,82,210,Mudflat,132197.0465,576531.0558,1720000,0,17180,1,5.05,53.175,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-83,2017
119,83,83,211,Mudflat,132170.365,576996.3901,1687600,0,17181,1,5.05,53.17917,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-60,2017
120,84,84,212,Mudflat,132154.6237,577461.9028,1711200,0,17182,1,5.05,53.18333,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-50,2017
121,85,85,213,Mudflat,132284.6158,577915.8658,1644800,0,17183,1,5.05,53.1875,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-45,2017
122,86,86,214,Mudflat,132462.0479,578360.4377,968800,0,17184,1,5.05,53.19167,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-32,2017
123,87,87,215,Mudflat,132441.1805,578823.6585,410000,0,17185,1,5.05,53.19583,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-59,2017
124,88,88,216,Mudflat,132454.9603,579309.841,251600,0,17186,1,5.05,53.2,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-153,2017
125,89,89,217,Mudflat,132462.5651,579795.7114,399200,0,17187,1,5.05,53.20417,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-59,2017
126,90,90,219,Mudflat,132471.7449,580264.7533,664800,0,17188,1,5.05,53.20833,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-68,2017
127,91,91,220,Mudflat,132482.8561,580728.921,1134400,0,17189,1,5.05,53.2125,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-69,2017
128,92,92,221,Mudflat,132700.7419,581176.527,1622800,0,17190,1,5.05,53.21667,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-24,2017
129,93,93,222,Mudflat,132868.8984,581629.7056,1684800,0,17191,1,5.05,53.22083,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-18,2017
130,94,94,223,Mudflat,132877.5541,582093.4942,1682800,0,17192,1,5.05,53.225,2.703573946,0.591782297,10,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-25,2017
131,95,95,224,Mudflat,132882.4594,582673.4674,2535600,0,17193,1,5.05,53.22917,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-75,2017
132,96,96,225,Mudflat,133019.4762,583364.0306,2352000,0,17195,1,5.05,53.2375,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-50,2017
133,97,97,226,Mudflat,133158.615,583947.7618,1444000,0,17196,1,5.05,53.24167,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-54,2017
134,98,98,227,Mudflat,133188.3083,584410.2725,1409200,0,17197,1,5.05,53.24583,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-69,2017
135,99,99,228,Mudflat,133100.4144,584871.934,1418800,0,17198,1,5.05,53.25,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-47,2017
136,100,100,40,Mudflat,132775.1736,585337.8198,1278800,0,17199,1,5.05,53.25417,0.291568508,0.063821107,10,NA,NA,0,26.94914346,5.033501129,10,0.366100181,40,No,Vlieland,-34,2017
137,101,101,41,Mudflat,132432.1792,585802.0858,1156400,0,17200,1,5.05,53.25833,NA,NA,0,NA,NA,0,17.95270627,3.353166583,180,0.379981589,30,No,Vlieland,-50,2017
138,102,102,42,Mudflat,132311.9639,586316.0196,1063200,0,17201,1,5.05,53.2625,NA,NA,0,NA,NA,0,20.43095632,3.81604862,40,NA,0,No,Vlieland,-83,2017
139,104,104,43,Mudflat,132104.9931,587125.2144,578400,0,17203,1,5.05,53.27083,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-97,2017
140,105,105,44,Mudflat,132424.6797,587670.9947,530800,0,17204,1,5.05,53.275,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-59,2017
141,106,106,45,Mudflat,132779.0664,588147.1074,741200,0,17205,1,5.05,53.27917,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-102,2017
142,107,107,46,Mudflat,133419.7919,589010.0427,2248400,0,17206,1,5.05,53.28333,0.291568508,0.063821107,10,NA,NA,0,14.67961473,2.741825818,80,0.063254192,10,No,Vlieland,-23,2017
143,108,108,47,Mudflat,136833.2556,571409.7432,2024800,0,17247,1,5.11667,53.12917,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-235,2017
144,109,109,48,Mudflat,136593.0506,571870.968,1801600,0,17248,1,5.11667,53.13333,NA,NA,0,NA,NA,0,NA,NA,0,1.025472871,2.4,No,Vlieland,-130,2017
145,110,110,50,Mudflat,136407.5638,572336.236,1566400,0,17249,1,5.11667,53.1375,NA,NA,0,NA,NA,0,NA,NA,0,0.440295211,2.4,No,Vlieland,-76,2017
146,111,111,51,Mudflat,136358.7961,572802.5632,1312400,0,17250,1,5.11667,53.14167,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-97,2017
147,112,112,52,Mudflat,136355.0363,573266.9672,1158000,0,17251,1,5.11667,53.14583,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-83,2017
148,113,113,53,Mudflat,136405.262,573730.2728,1114400,0,17252,1,5.11667,53.15,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-66,2017
149,114,114,54,Mudflat,136489.5015,574196.0155,1187600,0,17253,1,5.11667,53.15417,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-81,2017
150,115,115,55,Mudflat,136637.3653,574664.3197,1343600,0,17254,1,5.11667,53.15833,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,No,Vlieland,-74,2017
